,index,product_title,product_update_time,product_avail,data_update_time
1702,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-21 07:44:02.833177
1703,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-21 08:12:54.299989
1704,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-21 08:12:54.299989
1705,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,0,2023-08-21 08:12:54.299989
1706,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-21 08:12:54.299989
1707,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-21 08:12:54.299989
1708,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-21 08:12:54.299989
1709,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-21 08:12:54.299989
1710,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-21 08:12:54.299989
1711,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-21 08:29:16.443982
1712,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-21 08:29:16.443982
1713,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,0,2023-08-21 08:29:16.443982
1714,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-21 08:29:16.443982
1715,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-21 08:29:16.443982
1716,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-21 08:29:16.443982
1717,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-21 08:29:16.443982
1718,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-21 08:29:16.443982
1719,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-21 08:44:11.889575
1720,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-21 08:44:11.889575
1721,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,0,2023-08-21 08:44:11.889575
1722,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-21 08:44:11.889575
1723,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-21 08:44:11.889575
1724,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-21 08:44:11.889575
1725,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-21 08:44:11.889575
1726,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-21 08:44:11.889575
1727,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-21 09:10:13.952419
1728,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-21 09:10:13.952419
1729,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,0,2023-08-21 09:10:13.952419
1730,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-21 09:10:13.952419
1731,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-21 09:10:13.952419
1732,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-21 09:10:13.952419
1733,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-21 09:10:13.952419
1734,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-21 09:10:13.952419
1735,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-21 09:24:17.124179
1736,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-21 09:24:17.124179
1737,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,0,2023-08-21 09:24:17.124179
1738,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-21 09:24:17.124179
1739,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-21 09:24:17.124179
1740,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-21 09:24:17.124179
1741,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-21 09:24:17.124179
1742,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-21 09:24:17.124179
1743,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-21 09:43:51.895866
1744,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-21 09:43:51.895866
1745,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,0,2023-08-21 09:43:51.895866
1746,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-21 09:43:51.895866
1747,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-21 09:43:51.895866
1748,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-21 09:43:51.895866
1749,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-21 09:43:51.895866
1750,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-21 09:43:51.895866
1751,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-21 10:10:39.091611
1752,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-21 10:10:39.091611
1753,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,0,2023-08-21 10:10:39.091611
1754,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-21 10:10:39.091611
1755,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-21 10:10:39.091611
1756,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-21 10:10:39.091611
1757,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-21 10:10:39.091611
1758,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-21 10:10:39.091611
1759,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-21 10:29:38.555215
1760,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-21 10:29:38.555215
1761,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,0,2023-08-21 10:29:38.555215
1762,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-21 10:29:38.555215
1763,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-21 10:29:38.555215
1764,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-21 10:29:38.555215
1765,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-21 10:29:38.555215
1766,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-21 10:29:38.555215
1767,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-21 10:44:12.377251
1768,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-21 10:44:12.377251
1769,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,0,2023-08-21 10:44:12.377251
1770,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-21 10:44:12.377251
1771,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-21 10:44:12.377251
1772,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-21 10:44:12.377251
1773,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-21 10:44:12.377251
1774,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-21 10:44:12.377251
1775,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-21 11:08:07.568455
1776,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-21 11:08:07.568455
1777,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,0,2023-08-21 11:08:07.568455
1778,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-21 11:08:07.568455
1779,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-21 11:08:07.568455
1780,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-21 11:08:07.568455
1781,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-21 11:08:07.568455
1782,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-21 11:08:07.568455
1783,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-21 11:23:49.915649
1784,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-21 11:23:49.915649
1785,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,0,2023-08-21 11:23:49.915649
1786,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-21 11:23:49.915649
1787,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-21 11:23:49.915649
1788,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-21 11:23:49.915649
1789,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-21 11:23:49.915649
1790,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-21 11:23:49.915649
1791,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-21 11:44:09.551224
1792,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-21 11:44:09.551224
1793,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,0,2023-08-21 11:44:09.551224
1794,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-21 11:44:09.551224
1795,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-21 11:44:09.551224
1796,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-21 11:44:09.551224
1797,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-21 11:44:09.551224
1798,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-21 11:44:09.551224
1799,0,Buffalo Trace,2023-08-20 10:32:00.000000,1,2023-08-21 12:17:42.367280
1800,1,W.L. Weller Special Reserve,2023-08-20 10:32:00.000000,0,2023-08-21 12:17:42.367280
1801,2,E.H. Taylor Jr. Small Batch,2023-08-20 10:32:00.000000,0,2023-08-21 12:17:42.367280
1802,3,Eagle Rare,2023-08-20 10:32:00.000000,0,2023-08-21 12:17:42.367280
1803,4,Blanton’s Single Barrel,2023-08-20 10:32:00.000000,0,2023-08-21 12:17:42.367280
1804,5,Sazerac Rye,2023-08-20 10:32:00.000000,1,2023-08-21 12:17:42.367280
1805,6,Wheatley,2023-08-20 10:32:00.000000,1,2023-08-21 12:17:42.367280
1806,7,Bourbon Cream,2023-08-20 10:32:00.000000,1,2023-08-21 12:17:42.367280
1807,0,Buffalo Trace,2023-08-21 08:22:00.000000,1,2023-08-21 12:41:02.929812
1808,1,W.L. Weller Special Reserve,2023-08-21 08:22:00.000000,0,2023-08-21 12:41:02.929812
1809,2,E.H. Taylor Jr. Small Batch,2023-08-21 08:22:00.000000,0,2023-08-21 12:41:02.929812
1810,3,Eagle Rare,2023-08-21 08:22:00.000000,1,2023-08-21 12:41:02.929812
1811,4,Blanton’s Single Barrel,2023-08-21 08:22:00.000000,0,2023-08-21 12:41:02.929812
1812,5,Sazerac Rye,2023-08-21 08:22:00.000000,1,2023-08-21 12:41:02.929812
1813,6,Wheatley,2023-08-21 08:22:00.000000,1,2023-08-21 12:41:02.929812
1814,7,Bourbon Cream,2023-08-21 08:22:00.000000,1,2023-08-21 12:41:02.929812
1815,0,Buffalo Trace,2023-08-21 08:22:00.000000,1,2023-08-21 12:44:02.316654
1816,1,W.L. Weller Special Reserve,2023-08-21 08:22:00.000000,0,2023-08-21 12:44:02.316654
1817,2,E.H. Taylor Jr. Small Batch,2023-08-21 08:22:00.000000,0,2023-08-21 12:44:02.316654
1818,3,Eagle Rare,2023-08-21 08:22:00.000000,1,2023-08-21 12:44:02.316654
1819,4,Blanton’s Single Barrel,2023-08-21 08:22:00.000000,0,2023-08-21 12:44:02.316654
1820,5,Sazerac Rye,2023-08-21 08:22:00.000000,1,2023-08-21 12:44:02.316654
1821,6,Wheatley,2023-08-21 08:22:00.000000,1,2023-08-21 12:44:02.316654
1822,7,Bourbon Cream,2023-08-21 08:22:00.000000,1,2023-08-21 12:44:02.316654
1823,0,Buffalo Trace,2023-08-21 08:22:00.000000,1,2023-08-21 13:12:15.261493
1824,1,W.L. Weller Special Reserve,2023-08-21 08:22:00.000000,0,2023-08-21 13:12:15.261493
1825,2,E.H. Taylor Jr. Small Batch,2023-08-21 08:22:00.000000,0,2023-08-21 13:12:15.261493
1826,3,Eagle Rare,2023-08-21 08:22:00.000000,1,2023-08-21 13:12:15.261493
1827,4,Blanton’s Single Barrel,2023-08-21 08:22:00.000000,0,2023-08-21 13:12:15.261493
1828,5,Sazerac Rye,2023-08-21 08:22:00.000000,1,2023-08-21 13:12:15.261493
1829,6,Wheatley,2023-08-21 08:22:00.000000,1,2023-08-21 13:12:15.261493
1830,7,Bourbon Cream,2023-08-21 08:22:00.000000,1,2023-08-21 13:12:15.261493
1831,0,Buffalo Trace,2023-08-21 08:22:00.000000,1,2023-08-21 13:26:59.698565
1832,1,W.L. Weller Special Reserve,2023-08-21 08:22:00.000000,0,2023-08-21 13:26:59.698565
1833,2,E.H. Taylor Jr. Small Batch,2023-08-21 08:22:00.000000,0,2023-08-21 13:26:59.698565
1834,3,Eagle Rare,2023-08-21 08:22:00.000000,1,2023-08-21 13:26:59.698565
1835,4,Blanton’s Single Barrel,2023-08-21 08:22:00.000000,0,2023-08-21 13:26:59.698565
1836,5,Sazerac Rye,2023-08-21 08:22:00.000000,1,2023-08-21 13:26:59.698565
1837,6,Wheatley,2023-08-21 08:22:00.000000,1,2023-08-21 13:26:59.698565
1838,7,Bourbon Cream,2023-08-21 08:22:00.000000,1,2023-08-21 13:26:59.698565
1839,0,Buffalo Trace,2023-08-21 08:22:00.000000,1,2023-08-21 13:44:00.087693
1840,1,W.L. Weller Special Reserve,2023-08-21 08:22:00.000000,0,2023-08-21 13:44:00.087693
1841,2,E.H. Taylor Jr. Small Batch,2023-08-21 08:22:00.000000,0,2023-08-21 13:44:00.087693
1842,3,Eagle Rare,2023-08-21 08:22:00.000000,1,2023-08-21 13:44:00.087693
1843,4,Blanton’s Single Barrel,2023-08-21 08:22:00.000000,0,2023-08-21 13:44:00.087693
1844,5,Sazerac Rye,2023-08-21 08:22:00.000000,1,2023-08-21 13:44:00.087693
1845,6,Wheatley,2023-08-21 08:22:00.000000,1,2023-08-21 13:44:00.087693
1846,7,Bourbon Cream,2023-08-21 08:22:00.000000,1,2023-08-21 13:44:00.087693
1847,0,Buffalo Trace,2023-08-21 08:22:00.000000,1,2023-08-21 13:50:31.736988
1848,1,W.L. Weller Special Reserve,2023-08-21 08:22:00.000000,0,2023-08-21 13:50:31.736988
1849,2,E.H. Taylor Jr. Small Batch,2023-08-21 08:22:00.000000,0,2023-08-21 13:50:31.736988
1850,3,Eagle Rare,2023-08-21 08:22:00.000000,1,2023-08-21 13:50:31.736988
1851,4,Blanton’s Single Barrel,2023-08-21 08:22:00.000000,0,2023-08-21 13:50:31.736988
1852,5,Sazerac Rye,2023-08-21 08:22:00.000000,1,2023-08-21 13:50:31.736988
1853,6,Wheatley,2023-08-21 08:22:00.000000,1,2023-08-21 13:50:31.736988
1854,7,Bourbon Cream,2023-08-21 08:22:00.000000,1,2023-08-21 13:50:31.736988
